accountNumber,bankCode
"73869236","0056"
"22406863","0075"
"90164773","0065"
"06028722","0045"
"50228301","0023"
"23500400","0019"
"93895008","0050"
"65527934","0020"
"89616113","0075"
"24882683","0050"
"53622464","0012"
"78342884","0138"
"68701635","0070"
"67345948","0010"
"65438532","0035"
"29652354","0005"
"49725685","0006"
"03156449","0053"
"40152761","0011"
"74318402","0061"
"77199983","0007"
"64636090","0043"
"37828398","0059"
"60823165","0097"
"95979749","0002"
"82509336","0069"
"62550050","0059"
"83813386","0075"
"21469144","0017"
"89303513","0006"
"37461233","0078"
"82012130","0065"
"27041298","0002"
"52221969","0066"
"33441622","0066"
"19400399","0007"
"79746184","0050"
"32432117","1015"
"32602050","0006"
"67936107","0045"
"85626216","0018"
"07732761","0006"
"48517609","0005"
"14894389","0021"
"22105002","0065"
"98935883","0013"
"86197798","0066"
"30178415","1015"
"80840098","0079"
"07511447","0002"
"60510482","0138"
"61193139","0078"
"87417100","0089"
"93358857","0064"
"30827067","0043"
"88503723","0018"
"99162949","1015"
"53549014","0061"
"69688281","0062"
"21565633","0079"
"61467065","0056"
"95078305","0070"
"11748775","0005"
"89081656","0059"
"85058422","0045"
"89886573","0059"
"97476994","0066"
"45051047","0006"
"60841536","0018"
"11924344","0032"
"24121037","0035"
"00640625","0023"
"99023824","0020"
"21261186","0063"
"69065671","0020"
"24079065","0066"
"28871535","0011"
"58601510","0065"
"58146996","0007"
"58097611","0019"
"96780636","0016"
"19047872","0075"
"70845915","0013"
"19662389","0050"
"60979765","0050"
"37614280","0005"
"15381326","0048"
"60577205","0064"
"27782325","0065"
"19571260","0005"
"75313220","0055"
"84099660","0007"
"74172942","0054"
"37016009","0003"
"34829688","0050"
"45294857","0068"
"59230484","0068"
"86880769","0089"
"97698311","0076"
"02673512","0036"
"76531998","0053"
"15502658","0017"
"46792370","0006"
"05441988","0035"
"10933661","0076"
"79362934","0053"
"48906343","0036"
"46050045","0006"
"66220097","0079"
"24238729","0076"
"11317079","0012"
"18458404","0048"
"10956493","0053"
"85271374","0062"
"61538437","0022"
"68766087","0036"
"16215155","0076"
"43827364","0045"
"38009483","0013"
"95595585","0020"
"14387534","1015"
"86648478","0089"
"30793475","0059"
"77208239","0070"
"27243516","0054"
"13386443","0074"
"77859648","0035"
"08759343","0075"
"38237023","0138"
"71905352","0056"
"41272019","0020"
"64886482","0078"
"13714489","1015"
"09749231","0022"
"61735585","0051"
"33756635","0089"
"88028902","0063"
"22621904","0076"
"82988012","0051"
"31808921","0003"
"83790888","0065"
"26723959","0074"
"50765353","0056"
"70370372","0070"
"64843760","0012"
"56550098","0065"
"63744319","0053"
"79872325","0065"
"18485048","0010"
"55383716","0065"
"02962958","0001"
"22117666","0056"
"42196442","0065"
"56117138","0055"
"94724983","0056"
"74237575","0035"
"11084287","0019"
"40318367","0019"
"92454438","0076"
"64512544","0019"
"50280509","0048"
"22063911","0018"
"94483141","0045"
"92171361","0070"
"76255257","0035"
"65287118","0010"
"90402100","0051"
"83807157","0016"
"43586479","0068"
"65162535","0021"
"76338245","0059"
"37985624","0012"
"95087744","0066"
"11639474","0051"
"26789693","0036"
"86304789","0036"
"48182281","0019"
"86292343","0056"
"44360659","0019"
"61509005","0075"
"97392074","0043"
"21878654","0061"
"07331969","0022"
"53275465","0053"
"53189231","0045"
"22749554","0068"
"38691539","0138"
"82510574","0010"
"14203048","0042"
"09318460","0065"
"75893570","0042"
"46049220","0068"
"67786711","0065"
"05769380","1015"
"65319283","0059"
"78513452","0021"
"46803369","0053"
"61606724","0061"
"33558072","0010"
"41336021","1015"
"97759464","0023"
"28055610","0042"
"84621903","0048"
"56809375","0076"
"41350240","0078"
"35062414","0042"
"16904490","0053"
"78751932","0065"
"88530319","0063"
"42241142","0097"
"45092611","0076"
"33736317","0089"
"18074479","0059"
"66271413","0006"
"30503974","0069"
"43948739","0036"
"08000826","0017"
"97536830","0006"
"36264062","1015"
"30448781","0061"
"91699849","0097"
"10622554","0020"
"51674657","0055"
"01263721","0065"
"30320225","0051"
"55276823","0006"
"82530202","0022"
"01257818","0021"
"07137670","0063"
"17902061","0020"
"36200091","0048"
"63319176","1015"
"89264126","0042"
"43798000","0022"
"86211627","0097"
"31840070","0019"
"26753042","0074"
"03942075","0075"
"88229601","0076"
"88592537","0050"
"31265279","0068"
"86254947","0079"
"62525087","0056"
"55560898","0045"
"44768486","0032"
"67999614","0035"
"15151955","0054"
"52592544","0007"
"10482499","0079"
"43204951","0054"
"24373756","0036"
"72324278","0054"
"63182234","0089"
"98159763","0051"
"68569153","0061"
"05864209","0007"
"50478315","0045"
"38156825","0042"
"78070793","0012"
"56978724","0045"
"82497847","0063"
"88453002","0055"
"18199489","0016"
"11964922","0003"
"39722647","0064"
"99475145","0069"
"85252009","0006"
"78873806","0036"
"36554916","0138"
"24925845","0003"
"46296896","0035"
"03284583","0022"
"41398117","0013"
"76685697","0032"
"37997024","0011"
"81111187","0013"
"70886683","0043"
"91951331","0017"
"02223825","0065"
"80957830","0013"
"69456985","0062"
"99894144","0097"
"12961257","0032"
"13842809","0005"
"80303372","0043"
"73060459","0013"
"39035104","0023"
"56394965","0032"
"11911549","0010"
"38988947","0063"
"46162394","0022"
"65675673","0074"
"27148679","0017"
"16906288","0003"
"31696962","0068"
"28975874","0005"
"42482198","0079"
"95256731","0011"
"63067174","0079"
"15033150","0013"
"68524344","0010"
"82600908","0042"
"79611107","0051"
"38175789","0036"
"18259162","0012"
"98728514","0069"
"59586238","0050"
"82726391","0076"
"09310258","0022"
"14134472","0076"
"77609097","0002"
"38868622","0043"
"08476172","0063"
"30559127","0097"
"64948853","0005"
"39748534","0032"
"32361360","0089"
"20323063","0055"
"18844987","0048"
"45231485","0066"
"86247484","0075"
"43118167","0045"
"51457081","0074"
"25239823","0002"
"06959291","0074"
"17410538","0097"
"45213487","0011"
"27169351","0075"
"46993604","0018"
"35372599","0138"
"82980432","0054"
"20829905","0005"
"81812353","0003"
"74227977","0064"
"70203182","0011"
"13849032","0062"
"95589502","0005"
"16909054","1015"
"21663343","0032"
"30247019","0066"
"89051748","0053"
"42055686","0045"
"24588802","0023"
"74572337","0074"
"53466369","0097"
"37453613","0048"
"73806058","0012"
"21583915","0056"
"02469788","0097"
"97605016","0063"
"83041606","0001"
"18821313","0032"
"98382058","0063"
"64757134","0018"
"82682506","0035"
"63616606","0021"
"63149154","0023"
"38812282","0055"
"40463726","0066"
"58391735","0097"
"88896105","0065"
"93176577","0006"
"63491700","0069"
"94444479","0023"
"34375774","0012"
"48584675","0068"
"42687698","0068"
"91844715","0065"
"61736806","0053"
"01410841","0018"
"16865538","0089"
"23737075","0070"
"10367391","0059"
"55375573","0003"
"90047645","0068"
"12915831","0021"
"08594298","0005"
"11977469","0089"
"36657902","0016"
"12027504","0003"
"23066850","0066"
"62785851","0045"
"52826949","0097"
"35203247","0074"
"52251488","0036"
"02235416","0076"
"68046382","0078"
"61659306","0070"
"31247843","0018"
"01183678","0032"
"34409345","0021"
"54606284","0005"
"91496263","0001"
"93843180","0006"
"99164524","0020"
"40602973","0035"
"78788853","0006"
"25917363","0062"
"71721441","0059"
"06926524","0013"
"39860802","0054"
"57479571","0043"
"70346224","0022"
"39030142","0045"
"13514438","0064"
"82402006","0070"
"59950674","0089"
"17583544","0074"
"68926185","0012"
"18030813","0011"
"94449812","0048"
"06231925","0076"
"48684266","0053"
"92499999","0042"
"26078220","0007"
"49510975","0138"
"44102089","0005"
"16891054","0064"
"05057525","0061"
"45281529","0074"
"13675784","0138"
"42610308","0089"
"52883472","0011"
"42851885","0002"
"98798163","0016"
"59283670","0059"
"72961734","0059"
"61790103","0062"
"93515268","0018"
"30399478","0055"
"35909864","0007"
"94381890","0066"
"88449942","0070"
"82836221","0002"
"48145053","0062"
"60806155","0089"
"69509980","0079"
"27045204","0013"
"77287146","0011"
"92292819","0013"
"75627237","0043"
"71428453","0018"
"40565327","0043"
"15497841","0001"
"11805887","0032"
"08053713","1015"
"04732005","0089"
"26623805","0010"
"23746555","0055"
"36162304","0005"
"75529276","0019"
"59090926","0006"
"07596023","0018"
"94544273","0064"
"19984879","0045"
"36937278","0022"
"35785042","0023"
"51937482","0003"
"48135123","0012"
"09042170","0007"
"43612051","0069"
"83550992","0017"
"82772913","0078"
"38430296","0138"
"44722975","0068"
"35308786","0074"
"05912488","0066"
"95005961","0069"
"56426883","0002"
"96528571","0066"
"61003897","0056"
"04733314","0035"
"96464779","0005"
"20582634","0069"
"19861618","0006"
"49154788","0076"
"53048341","0018"
"28861476","0019"
"59933847","0017"
"22307027","0070"
"98042944","0061"
"21435802","0076"
"84394215","0005"
"33834502","0032"
"62357008","0011"
"93507180","0007"
"00506659","0075"
"41923816","0065"
"29453448","0064"
"14670109","0048"
"84111244","0045"
"62591940","0006"
"73476032","0063"
"46795972","1015"
"60999894","0066"
"38334566","0043"
"07665060","0079"
"71119461","0078"
"38845184","0032"
"08821401","0097"
"20998848","0078"
"62708911","0006"
"04442277","0013"
"78684291","0036"
"70380987","0018"
"33337039","0007"
"37473255","0022"
"69781459","0036"
"71545819","0066"
"90695604","0054"
"92295383","0069"
"61114834","0010"
"91258550","0022"
"45201821","0050"
"41501211","0001"
"71066309","0054"
"95320893","0048"
"61738637","0010"
"56172790","0022"
"01561500","0007"
"20393042","0050"
"73143297","0020"
"07633350","0051"
"57006510","0089"
"15069090","0017"
"15789430","0032"
"52876290","0023"
"54381881","0045"
"09312384","1015"
"43120615","0019"
"96170541","0007"
"53471613","0051"
"26888924","0012"
"73044441","0020"
"37216413","0032"
"89577474","0036"
"84906701","0078"
"72049465","0013"
"39874780","0001"
"15894738","0076"
"24927938","0070"
"11499197","0061"
"17890219","0051"
"37093537","0061"
"25595705","0007"
"95986713","0042"
"04469372","0020"
"43982332","0089"
"19596709","0042"
"13204937","0023"
"99763231","0043"
"26430075","0064"
"00411620","0065"
"61719802","0001"
"94329998","0035"
"42975134","0063"
"24800326","0097"
"20011351","0048"
"39108289","0010"
"17742816","0056"
"39655759","0035"
"48004900","0055"
"19956364","0012"
"93046981","0012"
"06896719","0069"
"08135407","0023"
"50212139","0006"
"91936535","0020"
"42202942","0048"
"64510091","0079"
"33836046","0045"
"80621075","0002"
"09142797","0023"
"84047864","0051"
"62443252","0079"
"49197020","0045"
"34568060","0056"
"45299859","0079"
"02041677","0066"
"83785418","0075"
"69585314","0020"
"98249777","0043"
"83843680","0035"
"28609665","0035"
"19802823","0021"
"65194319","0097"
"31525157","0066"
"85238679","0062"
"98153600","0062"
"17434188","0023"
"58948296","0068"
"44934508","0036"
"92291694","0019"
"76722565","0042"
"96111257","0042"
"12491866","0062"
"48839335","0065"
"56776034","0089"
"04028786","0138"
"63816238","0016"
"79376821","0070"
"59015415","0005"
"03879525","0089"
"98268383","0078"
"20741822","0055"
"05653375","0021"
"45101347","0079"
"66607473","0050"
"83977026","0021"
"40061881","0013"
"45535627","0005"
"42696527","0074"
"05663724","0075"
"11376005","0053"
"10809629","0064"
"08978527","0020"
"80384895","0066"
"29077306","0051"
"10348832","0021"
"01668037","0021"
"76182705","0005"
"98586894","0012"
"92785719","0021"
"24593335","0036"
"75975583","0017"
"77472137","0043"
"91981653","0018"
"15494889","0017"
"87321607","0056"
"06954076","0064"
"82439453","0078"
"17839295","0053"
"51119523","0064"
"75497700","0074"
"78818933","0056"
"56671129","0078"
"58834867","0003"
"20222358","0050"
"87430212","0097"
"06874742","0070"
"87536496","0076"
"99454409","0022"
"54688798","0068"
"18480962","0017"
"96483083","0013"
"96881293","0012"
"95082689","0075"
"09339537","0078"
"83846024","0048"
"72270603","0012"
"86623448","0069"
"46092170","0061"
"48657779","0063"
"54283789","0079"
"20793123","0074"
"38530001","0023"
"83588769","0061"
"56402568","0045"
"44990709","0051"
"37705441","0063"
"98650637","0035"
"62478612","0018"
"42203433","0005"
"62786496","0051"
"27793533","0003"
"97188944","0066"
"45172586","0043"
"49659298","0054"
"63260938","0022"
"92490028","0042"
"55709426","0054"
"57470686","0054"
"13372713","0069"
"39207334","0012"
"09410963","0068"
"73413131","0062"
"43318536","0016"
"54274744","0036"
"62455427","0023"
"80355519","0068"
"55676905","0019"
"21981438","0069"
"49075876","0020"
"38582781","0078"
"85954222","0016"
"33510381","0059"
"28453751","0054"
"19885573","0016"
"15582764","0064"
"78766647","0097"
"86585595","0010"
"27492765","0012"
"95432598","0032"
"22719542","0062"
"80307802","0011"
"51551466","0061"
"51380650","0079"
"13015786","0036"
"01405292","0002"
"54595201","0051"
"04498120","0054"
"78452074","0070"
"99676048","0078"
"72662285","0078"
"52337291","0021"
"63672153","0089"
"89618959","0051"
"50078910","0050"
"13895452","0061"
"59178483","0066"
"39065316","0066"
"84216827","0076"
"75917635","0006"
"13286403","0069"
"51201110","0061"
"53896506","0055"
"93280658","0012"
"75950605","0003"
"71979678","0042"
"41711000","0017"
"38528998","0005"
"86921017","0069"
"22577118","0055"
"76461750","0070"
"91179720","0045"
"93880353","0065"
"64300068","0050"
"58914131","0012"
"77227656","0013"
"41464154","0010"
"65122918","0007"
"00514137","0011"
"05483601","0016"
"21428351","0035"
"67037060","0017"
"20459212","0053"
"92551191","0053"
"43005450","0023"
"34493512","0002"
"44745928","0032"
"26032856","0007"
"95603982","0059"
"09991428","0050"
"85113902","0097"
"41971534","0012"
"05543528","0138"
"86284109","0021"
"66968282","0035"
"62300973","0001"
"12253094","0048"
"38417684","0054"
"59226718","0007"
"49125544","0045"
"60392775","0036"
"09678675","0045"
"75668301","0069"
"47933078","0035"
"45903991","0138"
"05293802","0075"
"63524469","0010"
"31673451","0075"
"19225409","0051"
"51711532","0097"
"71285209","0079"
"87704593","0035"
"80942983","0050"
"19795981","0002"
"58293644","0045"
"11666407","0078"
"52130454","0138"
"93966846","0042"
"72136365","0061"
"29113648","0017"
"60951617","0003"
"19477579","0089"
"58237546","0059"
"37887296","0032"
"30846609","0021"
"62327672","0007"
"18943352","0070"
"90715989","0138"
"98369286","0011"
"86834195","0020"
"65077710","0056"
"41276072","0063"
"33794428","0010"
"93664609","0021"
"94567867","0138"
"08995870","0020"
"30034117","0068"
"33173751","0017"
"63464033","0032"
"81045358","0069"
"14357262","0056"
"41274670","0005"
"18138417","0065"
"85819096","0007"
"55201684","0043"
"73508314","0076"
"27054745","0003"
"17827817","0069"
"04476081","0051"
"34933659","0051"
"33430018","0020"
"31185556","0076"
"72426534","0054"
"81891453","0018"
"02483257","0068"
"33585618","0051"
"28514884","0070"
"92566670","0069"
"17920793","0007"
"75611863","0068"
"11653756","0097"
"21410108","0016"
"09909472","0075"
"48060281","0089"
"21517822","0019"
"74742396","0089"
"79102848","0048"
"32977445","0042"
"40686885","0035"
"62448543","0005"
"61950313","0016"
"92839443","0020"
"56633613","0035"
"38935518","0006"
"80364905","0097"
"97257302","0042"
"28870655","0020"
"92398552","0013"
"82213190","0023"
"51150545","0011"
"46844882","0074"
"88613240","0017"
"12594170","0059"
"56685601","0055"
"17975595","0043"
"52975124","0050"
"30669802","0138"
"22796506","0002"
"62509689","0050"
"71238941","0032"
"43305169","0053"
"65495732","0062"
"64403700","0045"
"56386872","0079"
"39732774","0001"
"43809745","0022"
"56346001","0079"
"86804433","0043"
"99417886","0036"
"68361105","0069"
"08850168","0013"
"79517670","0035"
"60643034","0021"
"45846213","0022"
"17251874","0079"
"74064549","0055"
"70608734","1015"
"47107525","0012"
"73879966","0007"
"94041025","0053"
"15753004","0050"
"00068271","0055"
"26493299","0001"
"82894822","0089"
"72857956","0050"
"85353855","0035"
"88142180","0063"
"67155040","0013"
"54771868","0018"
"85647544","0061"
"84329767","0003"
"48479338","0074"
"54904522","0016"
"83997007","0048"
"19874495","0055"
"58911364","0007"
"95941497","0032"
"50746663","0050"
"23111978","0069"
"59836852","0075"
"26874594","0068"
"81697129","0070"
"20182510","0075"
"25869762","0075"
"82434094","0069"
"56750018","0032"
"15115585","0017"
"15174788","0023"
"13534172","0070"
"47868355","0011"
"09847023","0062"
"48468517","0011"
"16886350","0035"
"17102609","0035"
"43885216","0065"
"83242762","0053"
"01627593","0003"
"39027266","0022"
"48317579","0010"
"02780004","0003"
"48783965","0097"
"21786458","0074"
"37848084","0076"
"38536001","0013"
"49985803","0066"
"38646433","0017"
"17999995","0062"
"71568365","0002"
"75335756","0035"
"62345518","0021"
"06660909","0042"
"67382375","0036"
"84018085","0035"
"08181699","0068"
"95592200","0001"
"80633869","0061"
"82108720","0001"
"84533685","0138"
"42587506","0062"
"46072831","0001"
"02059801","0011"
"46199321","0016"
"97516188","0035"
"93735480","0032"
"46173219","0078"
"99356042","0035"
"35330414","0066"
"10936767","0035"
"67820613","0078"
"84962326","0021"
"37767207","0007"
"30671015","1015"
"69266924","0069"
"83254679","0061"
"55315804","0078"
"81091944","0017"
"02612379","0042"
"63163769","0002"
"07508335","0064"
"92606546","0032"
"31298818","0023"
"06526037","0017"
"24232045","0036"
"07803072","0036"
"94659972","0065"
"11589570","0089"
"41719570","0020"
"83081639","0050"
"38820251","0002"
"23784886","0045"
"93067055","0059"
"61231950","0002"
"05502412","0078"
"15886719","0045"
"30878670","0022"
"12208071","0053"
"59950496","0045"
"51855002","0035"
"24096659","0078"
"10521115","0054"
"64766496","0018"
"60185911","0078"
"21694691","0021"
"16216993","0010"
"21741530","0020"
"22653862","0032"
"20771008","0035"
"04675799","0022"
"66743734","0054"
"78245000","0074"
"25671651","0065"
"37327561","0016"
"85897998","0011"
"55088553","0089"
"51722039","0062"
"00793124","0062"
"82735270","0064"
"78286840","0010"
"43271901","0011"
"25957345","0078"
"88344673","0019"
"38431016","0002"
"86301153","0021"
"20544860","0007"
"61304123","0036"
"25935311","0003"
"13297665","0012"
"95871281","0068"
"63812159","0050"
"77576920","0001"
"55889327","0019"
"72911332","0007"
"94908781","0043"
"96778309","0001"
"05338060","0043"
"50834846","0048"
"93109644","0078"
"85565424","0056"
"74161565","0016"
"97371904","0078"
"22527537","0054"
"18732683","0079"
"99463234","0069"
"46891209","0138"
"98234005","0032"
"37636850","0063"
"16086654","0065"
"71318447","0002"
"02227718","0020"
"52680767","0001"
"94660985","0097"
"26506340","0021"
"07490279","0062"
"39692808","0048"
"68424937","0003"
"87753024","0076"
"28694337","0055"
"15371877","0055"
"71907359","0048"
"77245399","0055"
"86649825","0018"
"03694769","1015"
"05033556","0002"
"30233057","0097"
"16881914","0050"
"75540459","0050"
"77549792","0022"
"47507705","0078"
"22120724","0007"
"36182976","0064"
"29951683","0138"
"12059065","0001"
"52372301","0051"
"47698750","0048"
"07107778","0062"
"27835846","0022"
"36334511","0138"
"97676587","0076"
"01095709","0065"
"27063550","0068"
"72478968","0020"
"34660661","0066"
"77121150","0063"
"33250589","0032"
"84447780","0078"
"73287346","0078"
"59623717","0042"
"22466134","0042"
"09305189","0017"
"06599390","0036"
"42564057","0138"
"61046218","0001"
"88242425","0002"
"95089810","0053"
"01260179","0010"
"55139410","0012"
"82340008","0022"
"37366456","0023"
"19638773","0001"
"56591440","0064"
"37356803","0079"
"01905665","0023"
"66136894","0019"
"98801998","0023"
"98876687","0045"
"42127981","0078"
"34537160","0097"
"14422790","0068"
"58076782","0065"
"30573092","0059"
"51469348","0076"
"75571693","0056"
"72314183","0042"
"03078115","0070"
"04079484","0010"
"87497439","0021"
"18991688","0007"
"23023830","0010"
"58298525","0017"
"18774669","0020"
"63320935","0035"
"79248065","1015"
"24270127","0079"
"39819748","0032"
"13920945","0089"
"36743426","0005"
"27166067","0003"
"21404828","0089"
"44694842","0054"
"70885499","0021"
"91768638","0007"
"74371844","0066"
"98289533","0063"
"47650609","0062"
"14649978","0035"
"93197189","0011"
"40768319","0002"
"51570722","0001"
"48534432","0003"
"48077860","0010"
"93419421","0062"
"20412219","0048"
"23190185","0059"
"85971400","0003"
"29466562","0068"
"02711832","0010"
"02693573","0021"
"46292599","0062"
"10974282","0048"
"25852877","0068"
"24355977","1015"
"54888104","0065"
"54602547","0017"
"51780897","0006"
"36769222","0079"
"21706684","0022"
"74593654","0063"
"14730339","0051"
"60572169","0054"
"05784876","0076"
"11525224","0055"
"11093607","0006"
"84058578","0013"
"71827659","0045"
"36531282","0065"
"32963885","0138"
"60953690","0069"
"74968118","0065"
"73758197","0061"
"29345753","0023"
"58204824","0005"
"42725769","0019"
"38086446","0018"
"81320476","0019"
"04245892","0070"
"27140390","0048"
"95686493","0054"
"23043035","0051"
"51739908","0002"
"45427359","0023"
"42471098","0068"
"47623864","0032"
"18268631","0003"
"38441964","0070"
"85282045","0036"
"45392285","0010"
"09109859","0076"
"66580173","0064"
"91054890","0001"
"18321772","0059"
"49064627","0065"
"74358143","0005"
"80517340","0017"
"55995437","0043"
"60920954","0022"
"02363735","0064"
"37642790","0061"
"91223560","0066"
"97197961","0048"
"36517143","0002"
"77967644","0005"
"51720689","0061"
"63860079","0061"
"06313209","0011"
"10538319","0059"
"98671256","0018"
"94250160","0006"
"58873240","0011"
"81641443","0032"
"97062426","0051"
"95253242","0007"
"94411499","0007"
"39385012","0019"
"84104428","0022"
"59974561","0012"
"64425634","0018"
"90436691","0063"
"85288620","0068"
"52180839","0097"
"19183887","0007"
"30503089","0075"
"92474014","0061"
"87365039","0005"
"35053390","0066"
"55032662","0042"
"52823804","0016"
"69063553","0055"
"63228617","1015"
"78172869","0022"
"70279143","0064"
"26193553","0138"
"69253279","0076"
"15019393","0053"
"53895855","0064"
"42897995","0013"
"64778410","0036"
"80866474","0036"
"80764512","0069"
"67723854","0003"
"97350523","0011"
"93597068","0022"
"02900361","0017"
"27822227","0050"
"10990982","0001"
"92447549","0018"
"56516732","0056"
"11608471","0054"
"99947418","0020"
"68159964","0064"
"08660574","0079"
"24957061","0075"
"00675639","0064"
"99415676","0048"
"47332513","0061"
"79096394","0010"
"57620474","0016"
"39039093","0023"
"58823274","0069"
"71623253","0035"
"04558946","0032"
"11897070","0074"
"64283185","0068"
"68452504","0019"
"54809262","0048"
"43810305","0045"
"17485807","0074"
"00828710","0078"
"46823294","0019"
"95673577","0023"
"14367899","0010"
"56377703","0097"
"49990172","0036"
"10898239","0012"
"14504398","0035"
"13323508","1015"
"12842436","0059"
"11257345","0013"
"69267535","0013"
"18068821","0089"
"78987415","0036"
"43191027","0017"
"89292370","0062"
"03249037","0075"
"95338287","0012"
"22256171","0070"
"48461474","0079"
"63675375","0023"
"54100814","0035"
"23231794","0035"
"77964802","0036"
"22960468","0074"
"20174908","0075"
"06831647","0045"
"12226831","0019"
"74878183","0061"
"61544410","0065"
"70760096","0074"
"44769790","0003"
"86239060","0075"
"42671087","0051"
"80635354","0023"
"77243464","0065"
"71711699","0048"
"61456172","0064"
"38267252","0054"
"90429662","0002"
"36944857","0064"
"82517120","0042"
"17524392","0079"
"20290941","0054"
"74087473","0050"
"16542238","0056"
"80342962","0074"
"97976841","0001"
"05112273","0010"
"39589285","0003"
"75704304","0068"
"93739410","0063"
"37426408","0045"
"16009139","0013"
"41657521","0076"
"60408527","0061"
"53993762","1015"
"17852995","0056"
"84523091","0013"
"57195457","0079"
"31049129","0043"
"82921588","0012"
"02469155","0059"
"55750115","0036"
"17423401","0006"
"53031551","0051"
"93833238","0043"
"39037139","0075"
"40818290","0066"
"56627783","0070"
"69868999","0097"
"34367650","0018"
"15888298","0066"
"79624670","0036"
"87058623","0021"
"17418378","0043"
"68796554","0064"
"35700238","0035"
"24462668","0061"
"04580883","1015"
"34107280","0012"
"86171675","0065"
"37185444","0054"
"74956327","0079"
"69397588","0055"
"24401112","0013"
"53603724","0005"
"05923339","0016"
"10357532","0078"
"71554185","0002"
"56328721","0011"
"68386952","0059"
"76145452","0042"
"64417658","0045"
"86850471","0079"
"04797489","0007"
"95957393","0011"
"08179947","0054"
"44091347","0010"
"34639017","0063"
"54452022","0097"
"80073421","0069"
"89364207","0068"
"44527485","0065"
"89661606","0054"
"48272899","0018"
"14512593","0064"
"97109541","0011"
"56886630","0055"
"71475327","0048"
"35798232","0042"
"38440847","0059"
"45697853","0045"
"01949666","0036"
"49382077","0005"
"83955720","0097"
"04331425","0007"
"98355821","0043"
"17236077","0016"
"52066945","0012"
"56688993","0078"
"84226826","0021"
"25238774","0045"
"14920706","0006"
"08421729","0063"
"84997616","0074"
"15277583","0043"
"06999341","0062"
"66175798","0076"
"67242084","0068"
"01670896","0002"
"67871975","0079"
"94028943","0006"
"47334630","0035"
"08954574","0064"
"64432508","0007"
"41774036","0043"
"43135967","0059"
"09496457","0066"
"03272174","0048"
"97306189","0022"
"73218965","0003"
"08808135","0051"
"28376164","0076"
"91902454","0005"
"11739008","0138"
"34087234","1015"
"73246662","0065"
"87616131","0089"
"41522598","0043"
"40820573","0050"
"27014707","0001"
"77004254","0097"
"08130318","0050"
"73761791","0050"
"91992728","0053"
"80130743","0059"
"25756583","0055"
"43754570","0056"
"85469410","0042"
"06802097","0023"
"60497066","0020"
"72790050","0001"
"21794453","0066"
"05342967","0055"
"87657882","0054"
"31639158","0010"
"48408028","0022"
"72344843","0050"
"89211356","0064"
"04931898","0070"
"61543870","0070"
"38459175","0089"
"00975943","0059"
"06158412","0006"
"90506099","0007"
"84997862","0063"
"29365034","0069"
"73275382","0138"
"92213690","0053"
"23631377","0065"
"21641243","0050"
"60558580","0078"
"10348378","0051"
"51467398","0036"
"07784570","0069"
"67611477","0061"
"41491077","0064"
"66096664","0076"
"14697158","0078"
"18995143","0003"
"88313009","0012"
"96259520","1015"
"99955023","0003"
"05232649","0074"
"15188312","0042"
"89592518","0043"
"91816322","0055"
"64343570","0006"
"71110970","0064"
"17727405","0089"
"11236447","0138"
"54771520","0064"
"28485578","0035"
"41153470","0016"
"18258240","0055"
"69964140","0079"
"21510530","0003"
"93097166","0075"
"92274050","0089"
"45042789","0068"
"46159573","0017"
"71944789","0079"
"72917671","0013"
"05611735","0019"
"08833122","0050"
"17081635","0001"
"68696216","0036"
"27193445","0022"
"27165405","0020"
"30801433","0063"
"98669529","0032"
"83600683","0070"
"18771960","0017"
"28493297","0016"
"91438698","0035"
"61786402","0045"
"99696385","0069"
"76602687","0011"
"30301918","0036"
"81434446","0045"
"95949555","0068"
"02860154","0061"
"72706810","0076"
"28560059","0097"
"90037173","0074"
"42717355","0061"
"44564847","0078"
"35898159","0061"
"52688669","0078"
"11684289","0013"
"16967344","0011"
"36501581","0002"
"04088002","0138"
"59425724","0061"
"63856647","0075"
"56802350","0020"
"50843769","0063"
"71376918","0061"
"06354870","0054"
"90270707","0055"
"77355231","0056"
"86768044","0055"
"11092098","0016"
"98260177","0021"
"00995143","0001"
"60690901","0011"
"44069174","0001"
"20381540","0065"
"39520803","0050"
"67066262","0051"
"75006798","0066"
"98922180","0079"
"98833572","0013"
"33117925","0076"
"56966527","0065"
"54585884","0032"
"08412434","0079"
"48529300","0048"
"72915174","0005"
"78717111","1015"
"20732837","0007"
"54799170","0011"
"39533860","0010"
"41981046","0074"
"59829233","0005"
"92732670","0042"
"82061798","0043"
"27024985","0021"
"92484019","0006"
"57212701","0018"
"29537835","0069"
"23680493","0035"
"63095495","0055"
"25907885","0061"
"98931326","0075"
"17997678","0017"
"42675291","0002"
"10822856","0001"
"86425276","0062"
"55321003","0023"
"41116353","0016"
"72559695","0036"
"25544693","0065"
"70625444","0005"
"32007342","0059"
"04287841","0051"
"31335416","0075"
"67231339","0053"
"69601855","0053"
"10057332","0070"
"65813293","0079"
"41749850","0074"
"02297644","0019"
"41414344","0051"
"01370127","0023"
"15169303","0035"
"03525687","0005"
"21645367","0056"
"79240006","0051"
"39517677","0045"
"95125266","0003"
"32419789","0016"
"74077927","0078"
"71047198","0022"
"66600187","0065"
"26022197","0003"
"95413483","0013"
"53351401","0016"
"72784632","0017"
"53460842","0068"
"27149255","0062"
"88866700","0045"
"88491884","0012"
"25961380","0066"
